region_id,region_type,Neighborhood,State,Metro_Area,City,County
221143,neigh,Forest Beach,SC,"Hilton Head Island-Bluffton, SC",Hilton Head Island,Beaufort County
259408,neigh,Cloverdale,GA,"Savannah, GA",Savannah,Chatham County
272227,neigh,River Bend,WI,"Milwaukee-Waukesha, WI",Milwaukee,Milwaukee County
207722,neigh,Willow Creek,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
272916,neigh,Belle Morris,TN,"Knoxville, TN",Knoxville,Knox County
271442,neigh,Johnston Terrace,TX,"Austin-Round Rock-Georgetown, TX",Austin,Travis County
273740,neigh,Florida,LA,"New Orleans-Metairie, LA",New Orleans,Orleans Parish
247038,neigh,Rosehill,WI,"Milwaukee-Waukesha, WI",West Allis,Milwaukee County
251212,neigh,Manzanita,WA,"Bremerton-Silverdale-Port Orchard, WA",Bainbridge Island,Kitsap County
737914,neigh,Boston Thurmon,NC,"Winston-Salem, NC",Winston-Salem,Forsyth County
270415,neigh,Jeanne Bellamah East,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
761489,neigh,Saint Vincents Hill Historic District,CA,"Vallejo, CA",Vallejo,Solano County
276300,neigh,Double Oaks,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte,Mecklenburg County
268891,neigh,Bermuda Riviera,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Fort Lauderdale,Broward County
415932,neigh,Argyle Park,OH,"Columbus, OH",Columbus,Franklin County
269069,neigh,Liberia,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Hollywood,Broward County
275146,neigh,Redstone,AL,"Mobile, AL",Semmes,Mobile County
274790,neigh,Northrop,VA,"Richmond, VA",Richmond,Richmond City
149060,neigh,Northland,KY,"Lexington-Fayette, KY",Lexington,Fayette County
343992,neigh,17th Street Neighborhood Association,FL,"North Port-Sarasota-Bradenton, FL",Sarasota,Sarasota County
761778,neigh,Frierson Area,AR,"Jonesboro, AR",Jonesboro,Craighead County
343386,neigh,Highland Park Forest,IN,"Fort Wayne, IN",Fort Wayne,Allen County
273085,neigh,Buena Vista Heights,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
763408,neigh,Partrea,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,Norfolk City
274283,neigh,Laurel,CA,"San Francisco-Oakland-Berkeley, CA",Oakland,Alameda County
266669,neigh,Irving,MN,"Duluth, MN-WI",Duluth,Saint Louis County
764033,neigh,The Plot,PA,"Scranton--Wilkes-Barre, PA",Scranton,Lackawanna County
273011,neigh,Brady Gardens,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
273188,neigh,Central Blue Valley - Park Tower Grade,MO,"Kansas City, MO-KS",Kansas City,Jackson County
416386,neigh,Smokey Ridge Estates,OH,"Columbus, OH",Columbus,Franklin County
416362,neigh,Clam Bayou,FL,"Tampa-St. Petersburg-Clearwater, FL",Saint Petersburg,Pinellas County
276317,neigh,Eastwood Hills West,MO,"Kansas City, MO-KS",Kansas City,Jackson County
762117,neigh,Skyline Forest,CA,"Salinas, CA",Monterey,Monterey County
267507,neigh,Woodland,AR,"Fayetteville-Springdale-Rogers, AR",Fayetteville,Washington County
415876,neigh,Don Scott,OH,"Columbus, OH",Columbus,Franklin County
276429,neigh,Love Grove - Riviera Manor,FL,"Jacksonville, FL",Jacksonville,Duval County
417163,neigh,Crescent Heights,FL,"Tampa-St. Petersburg-Clearwater, FL",Saint Petersburg,Pinellas County
271679,neigh,Arlington View,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington,Arlington County
763295,neigh,Southdale,IN,"Elkhart-Goshen, IN",Elkhart,Elkhart County
761718,neigh,Cherry Hiil,AZ,"Flagstaff, AZ",Flagstaff,Coconino County
271399,neigh,Gold Canyon,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
275143,neigh,Redland Estates,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
271321,neigh,Canyon View,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
763436,neigh,Chatman Hill,TX,"Lubbock, TX",Lubbock,Lubbock County
271716,neigh,Fairmont,AL,"Birmingham-Hoover, AL",Birmingham,Jefferson County
761532,neigh,New Community Block,MI,"Flint, MI",Flint,Genesee County
274799,neigh,Northwest,AZ,"Tucson, AZ",Tucson,Pima County
275512,neigh,Sparr Heights,CA,"Los Angeles-Long Beach-Anaheim, CA",Glendale,Los Angeles County
416622,neigh,Summit Oaks,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
186330,neigh,Flats,DE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Wilmington,New Castle County
274167,neigh,Keller Park,IN,"South Bend-Mishawaka, IN-MI",South Bend,Saint Joseph County
416612,neigh,Still Spring Hollow,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
344045,neigh,Glen Afton & Island,NJ,"Trenton-Princeton, NJ",Trenton,Mercer County
275765,neigh,Town North Village,TX,"Dallas-Fort Worth-Arlington, TX",Garland,Dallas County
271502,neigh,Northchase,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
267981,neigh,University Park,AZ,"Phoenix-Mesa-Chandler, AZ",Tempe,Maricopa County
422772,neigh,Carver Heights East,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
271804,neigh,Atlantic,WA,"Seattle-Tacoma-Bellevue, WA",Seattle,King County
763569,neigh,Fairland Heights,MO,"Kansas City, MO-KS",Independence,Jackson County
738055,neigh,South Dixie,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Pompano Beach,Broward County
762016,neigh,Central Park,OR,"Corvallis, OR",Corvallis,Benton County
273511,neigh,Druid Hills South,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte,Mecklenburg County
761270,neigh,Trinity View,TX,"Dallas-Fort Worth-Arlington, TX",Irving,Dallas County
275622,neigh,Sunnyside,KS,"Wichita, KS",Wichita,Sedgwick County
275122,neigh,Rainbow Estates,TX,"Dallas-Fort Worth-Arlington, TX",Garland,Dallas County
762233,neigh,Baker Park,CO,"Denver-Aurora-Lakewood, CO",Englewood,Arapahoe County
762151,neigh,Downtown,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Wheaton,DuPage County
415881,neigh,Misty Meadows,OH,"Columbus, OH",Columbus,Franklin County
403479,neigh,Woodland-Normanstone Terrace,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,District of Columbia
416738,neigh,River Glen Homeowners,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
274065,neigh,Howard Park-East Bank,IN,"South Bend-Mishawaka, IN-MI",South Bend,Saint Joseph County
269409,neigh,Pendelton King,GA,"Augusta-Richmond County, GA-SC",Augusta,Richmond County
761710,neigh,Equestrian Estates,AZ,"Flagstaff, AZ",Flagstaff,Coconino County
37293,neigh,Barton Hills,MI,"Ann Arbor, MI",Ann Arbor,Washtenaw County
273475,neigh,Doolen-Fruitvale,AZ,"Tucson, AZ",Tucson,Pima County
270998,neigh,Grafton Hill,OH,"Dayton-Kettering, OH",Dayton,Montgomery County
761279,neigh,Walltown,NC,"Durham-Chapel Hill, NC",Durham,Durham County
416958,neigh,Greenfields, TX, Dallas-Fort Worth-Arlington, Dallas County, Richardson
269910,neigh,Seton Hill,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
763005,neigh,Constitution Hill, RI," Providence-Warwick, RI-MA", Providence County, Woonsocket
275602,neigh,Sugaloch,MS,"Jackson, MS",Jackson,Hinds County
272895,neigh,Beaufont,VA,"Richmond, VA",Richmond,Richmond City
259459,neigh,Escondido,TX,"College Station-Bryan, TX",Bryan,Brazos County
763762,neigh,John Muir Park,WI,"Green Bay, WI",Green Bay,Brown County
268552,neigh,Valleyview Acres, CA," Sacramento-Roseville-Folsom, CA", Sacramento County, Sacramento
269165,neigh,Robinson's Addition,FL,"Jacksonville, FL",Jacksonville,Duval County
403419,neigh,Blandtown,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,Fulton County
273337,neigh,Compton Heights,MO,"St. Louis, MO-IL",Saint Louis,Saint Louis City
271642,neigh,Wheatley Heights,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
272810,neigh,Ashland Ridge,MO,"Kansas City, MO-KS",Kansas City,Jackson County
140779,neigh,Vermilipn Heights,IL,"Danville, IL",Danville,Vermilion County
415998,neigh,Milbrook,OH,"Columbus, OH",Columbus,Franklin County
147370,neigh,Elk Creek,KY,"Louisville/Jefferson County, KY-IN",Taylorsville,Spencer County
738010,neigh,Cherry Glen,CA,"Sacramento-Roseville-Folsom, CA",Roseville,Placer County
270372,neigh,Conchas Park,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
268044,neigh,Cannon Industrial Park,CA,"Sacramento-Roseville-Folsom, CA",Sacramento,Sacramento County
170661,neigh,Northrop,MN,"Rochester, MN",Rochester,Olmsted County
274418,neigh,Mar - Les,CA,"Los Angeles-Long Beach-Anaheim, CA",Santa Ana,Orange County
273044,neigh,Broad River,IN,"Fort Wayne, IN",Fort Wayne,Allen County
273474,neigh,Donelson Hills,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
269764,neigh,Biddle Street,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
417226,neigh,Parkview - Woodbrook,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
422880,neigh,Stop Six Sunrise Edition,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
343450,neigh,Parker Street,FL,"Lakeland-Winter Haven, FL",Lakeland,Polk County
271140,neigh,Sylvan Highlands,OR,"Portland-Vancouver-Hillsboro, OR-WA",Portland,Multnomah County
271820,neigh,Brownes Addition,WA,"Spokane-Spokane Valley, WA",Spokane,Spokane County
417141,neigh,Old Southeast,FL,"Tampa-St. Petersburg-Clearwater, FL",Saint Petersburg,Pinellas County
247520,neigh,Southern Hills,VA,"Roanoke, VA",Roanoke,Roanoke City
274864,neigh,Oakview Terrace,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte,Mecklenburg County
274466,neigh,McGuire Manor,VA,"Richmond, VA",Richmond,Richmond City
417034,neigh,Royal Oaks,IN,"Fort Wayne, IN",Fort Wayne,Allen County
275892,neigh,Vista Del Monte,AZ,"Tucson, AZ",Tucson,Pima County
35830,neigh,Malba, NY, New York-Newark-Jersey City, Queens County, New York
236610,neigh,Pinehurst,SC,"Columbia, SC",Columbia,Richland County
252396,neigh,Yesler Terrace,WA,"Seattle-Tacoma-Bellevue, WA",Seattle,King County
343949,neigh,College Heights,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo,San Mateo County
764194,neigh,Battery Lane,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bethesda,Montgomery County
416997,neigh,Hitchcock,CA,"Santa Maria-Santa Barbara, CA",Santa Barbara,Santa Barbara County
221812,neigh,Kirkwood,FL,"Gainesville, FL",Gainesville,Alachua County
273283,neigh,Clifton,FL,"Jacksonville, FL",Jacksonville,Duval County
159951,neigh,Kenilworth Park,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
737912,neigh,Buttonwood Estates, NC, Winston-Salem, Forsyth County,
200495,neigh,East Side,OH,"Youngstown-Warren-Boardman, OH-PA",Youngstown,Mahoning County
268261,neigh,Little Pocket,CA,"Sacramento-Roseville-Folsom, CA",Sacramento,Sacramento County
272924,neigh,Bellmont,AL,"Mobile, AL",Theodore,Mobile County
275925,neigh,Washington Addition,MS,"Jackson, MS",Jackson,Hinds County
228657,neigh,Oak Grove,TN,"Chattanooga, TN-GA",Chattanooga,Hamilton County
417144,neigh,Thirteenth St Heights,FL,"Tampa-St. Petersburg-Clearwater, FL",Saint Petersburg,Pinellas County
268949,neigh,Dillard Park,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Fort Lauderdale,Broward County
763601,neigh,North Historic District,GA,"Savannah, GA",Savannah,Chatham County
411895,neigh,Grandview,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Edina,Hennepin County
216076,neigh,Stonybrook,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Levittown,Bucks County
274758,neigh,North Valleys, NV, Reno, Washoe County,
273135,neigh,Carelton Tract,CA,"Sacramento-Roseville-Folsom, CA",Sacramento,Sacramento County
276133,neigh,Woodland,CA,"San Francisco-Oakland-Berkeley, CA",Oakland,Alameda County
417993,neigh,Sungate,OK,"Tulsa, OK",Tulsa,Tulsa County
273168,neigh,Cedar Evergreen Co-Op,CA,"Los Angeles-Long Beach-Anaheim, CA",Santa Ana,Orange County
343493,neigh,Hollow Creek,KY,"Lexington-Fayette, KY",Lexington,Fayette County
275631,neigh,Sunset Acres,NE,"Lincoln, NE",Lincoln,Lancaster County
274924,neigh,Oregon Hill,VA,"Richmond, VA",Richmond,Richmond City
763766,neigh,Old West End,IN,"Muncie, IN",Muncie,Delaware County
268451,neigh,Saddleback View,CA,"Los Angeles-Long Beach-Anaheim, CA",Santa Ana,Orange County
271516,neigh,Oak Haven Heights,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
269781,neigh,Central Forest Park,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
762043,neigh,Mountain View Heights,CO,"Fort Collins, CO",Fort Collins,Larimer County
416796,neigh,Ozark Hills, TN," Nashville-Davidson--Murfreesboro--Franklin, TN", Davidson County, Nashville
416809,neigh,Blair Manor,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
107359,neigh,Wahouma,AL,"Birmingham-Hoover, AL",Birmingham,Jefferson County
269868,neigh,Mosher,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
762187,neigh,High Street Hill,MA,"Boston-Cambridge-Newton, MA-NH",Brookline,Norfolk County
251017,neigh,Kitts Corner,WA,"Seattle-Tacoma-Bellevue, WA",Federal Way,King County
275669,neigh,Tampa-Bayshore Gardens,FL,"Tampa-St. Petersburg-Clearwater, FL",Tampa,Hillsborough County
762213,neigh,Four Way,TN,"Memphis, TN-MS-AR",Bartlett,Shelby County
761474,neigh,Koke Mill East,IL,"Springfield, IL",Springfield,Sangamon County
416009,neigh,Schumacher Place,OH,"Columbus, OH",Columbus,Franklin County
274281,neigh,Lasalle Park,IN,"South Bend-Mishawaka, IN-MI",South Bend,Saint Joseph County
764187,neigh,Somerset Village,IA,"Ames, IA",Ames,Story County
763719,neigh,Old Oakland,MI,"Lansing-East Lansing, MI",Lansing,Ingham County
276045,neigh,Westwood Village I,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
157634,neigh,Clifton Park Village,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Silver Spring,Montgomery County
415259,neigh,North River,FL,"Tampa-St. Petersburg-Clearwater, FL",New Port Richey,Pasco County
343631,neigh,Wind Gap,PA,"Pittsburgh, PA",Pittsburgh,Allegheny County
415958,neigh,Eastgate,OH,"Columbus, OH",Columbus,Franklin County
11423,neigh,Fenwick,CT,"Hartford-East Hartford-Middletown, CT",Old Saybrook,Middlesex County
267936,neigh,Jen Tilly Terrace,AZ,"Phoenix-Mesa-Chandler, AZ",Tempe,Maricopa County
265750,neigh,Carlisle,MO,"Kansas City, MO-KS",Independence,Jackson County
276001,neigh,Westavia,AL,"Mobile, AL",Mobile,Mobile County
271154,neigh,Bedford Dwellings, PA," Pittsburgh, PA", Allegheny County, Pittsburgh
763293,neigh,South Benham,IN,"Elkhart-Goshen, IN",Elkhart,Elkhart County
343471,neigh,Central Avenue,FL,"Lakeland-Winter Haven, FL",Lakeland,Polk County
415913,neigh,Appian,OH,"Columbus, OH",Columbus,Franklin County
762241,neigh,Lake Edina,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Edina,Hennepin County
343458,neigh,Lake Horney,FL,"Lakeland-Winter Haven, FL",Lakeland,Polk County
761723,neigh,Upper Greenlaw Estates,AZ,"Flagstaff, AZ",Flagstaff,Coconino County
403495,neigh,Civic Betterment,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,District of Columbia
273015,neigh,Brandonwood,IN,"Fort Wayne, IN",Fort Wayne,Allen County
274876,neigh,Old Brook Farm,IN,"Fort Wayne, IN",Fort Wayne,Allen County
269319,neigh,Fairburn Heights,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,Fulton County
220150,neigh,Belmont,SC,"Columbia, SC",Columbia,Richland County
200099,neigh,College Corner,IN,"Indianapolis-Carmel-Anderson, IN",Indianapolis,Marion County
342690,neigh,Center Square,NY,"Albany-Schenectady-Troy, NY",Albany,Albany County
144955,neigh,Elmhurst,KS,"Kansas City, MO-KS",Overland Park,Johnson County
276363,neigh,Hanna-Creighton,IN,"Fort Wayne, IN",Fort Wayne,Allen County
269831,neigh,Hillen,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
143948,neigh,Speedway,AZ,"Phoenix-Mesa-Chandler, AZ",Mesa,Maricopa County
410092,neigh,Glenwood,IN,"Evansville, IN-KY",Evansville,Vanderburgh County
276187,neigh,Arlington,AL,"Mobile, AL",Mobile,Mobile County
763305,neigh,Peabody Creek,WA,"Port Angeles, WA",Port Angeles,Clallam County
274328,neigh,Linwood Homeowner - Ivanhoe,MO,"Kansas City, MO-KS",Kansas City,Jackson County
343407,neigh,Casselwood Terrace,IN,"Fort Wayne, IN",Fort Wayne,Allen County
276007,neigh,Westerly Hills,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte,Mecklenburg County
762518,neigh,Uptown,WI,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha,Kenosha County
762101,neigh,Albany Terrace,CA,"San Francisco-Oakland-Berkeley, CA",Albany,Alameda County
268435,neigh,Richmond Grove,CA,"Sacramento-Roseville-Folsom, CA",Sacramento,Sacramento County
764135,neigh,Historic Bluffs,IA,"Dubuque, IA",Dubuque,Dubuque County
107621,neigh,Wylam,AL,"Birmingham-Hoover, AL",Birmingham,Jefferson County
128980,neigh,Gracewood,GA,"Augusta-Richmond County, GA-SC",Augusta,Richmond County
269469,neigh,Wilson Mill Meadows,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,Fulton County
762654,neigh,Wagon Wheel,CA,"San Jose-Sunnyvale-Santa Clara, CA",Mountain View,Santa Clara County
142351,neigh,Happy Hollow Heights,IN,"Lafayette-West Lafayette, IN",West Lafayette,Tippecanoe County
763609,neigh,Benjamin Van Clark Park,GA,"Savannah, GA",Savannah,Chatham County
416985,neigh,Baywood,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo,San Mateo County
416381,neigh,Worthington Woods,OH,"Columbus, OH",Columbus,Franklin County
270080,neigh,West Village,MI,"Detroit-Warren-Dearborn, MI",Detroit,Wayne County
274897,neigh,Old Town North,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Alexandria,Alexandria City
7856,neigh,West Newfield,ME,"Portland-South Portland, ME",Newfield,York County
269188,neigh,South Orange,FL,"Orlando-Kissimmee-Sanford, FL",Orlando,Orange County
162510,neigh,Seven Oaks,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Silver Spring,Montgomery County
273305,neigh,Coliseum-Willow Park,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
275338,neigh,Sewell,AZ,"Tucson, AZ",Tucson,Pima County
275967,neigh,West End,NJ,"Trenton-Princeton, NJ",Trenton,Mercer County
762789,neigh,Rhapsody/Willow Wind,OK,"Oklahoma City, OK",Midwest City,Oklahoma County
271552,neigh,Rolling Ridge Club,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
245991,neigh,North Camellia Acres,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,Norfolk City
757353,neigh,Dells District,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,Dallas County
763953,neigh,Sky Park,IN,"Muncie, IN",Muncie,Delaware County
164061,neigh,Woodberry,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
415889,neigh,Linworth Village,OH,"Columbus, OH",Columbus,Franklin County
168380,neigh,Point Lakeview,MI,"Detroit-Warren-Dearborn, MI",Chesterfield,Macomb County
270243,neigh,Parkwood,MO,"Springfield, MO",Springfield,Greene County
167852,neigh,Lottivue,MI,"Detroit-Warren-Dearborn, MI",Chesterfield,Macomb County
270531,neigh,Valley Gardens,NM,"Albuquerque, NM",Albuquerque,Bernalillo County
761178,neigh,Auburn Heights School,MI,"Detroit-Warren-Dearborn, MI",Auburn Hills,Oakland County
763633,neigh,Largo Woods,GA,"Savannah, GA",Savannah,Chatham County
761170,neigh,Downtown South,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Pottstown,Montgomery County
237110,neigh,Rio Vista,TX,"Austin-Round Rock-Georgetown, TX",San Marcos,Hays County
262172,neigh,Westbrook,NC,"Winston-Salem, NC",Winston-Salem,Forsyth County
196691,neigh,North Beach,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Hollywood,Broward County
52412,neigh,Harbor Isle,NY,"New York-Newark-Jersey City, NY-NJ-PA",Island Park,Nassau County
276108,neigh,Windsor Hills,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
269815,neigh,Garwyn Oaks,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
764061,neigh,Brainerd Park,TN,"Chattanooga, TN-GA",Chattanooga,Hamilton County
416755,neigh,Fairway View,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
762993,neigh,Center City,IN,"Marion, IN",Marion,Grant County
126350,neigh,Taft,FL,"Orlando-Kissimmee-Sanford, FL",Orlando,Orange County
276195,neigh,Avondale,AZ,"Tucson, AZ",Tucson,Pima County
140849,neigh,Washington Park,NC,"Winston-Salem, NC",Winston-Salem,Forsyth County
417842,neigh,Hermosa Vista Flood,AZ,"Phoenix-Mesa-Chandler, AZ",Mesa,Maricopa County
269225,neigh,Wedgewood Groves,FL,"Orlando-Kissimmee-Sanford, FL",Orlando,Orange County
163146,neigh,Ten Hills,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
269771,neigh,Broening Manor,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
271444,neigh,King William,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
343484,neigh,Lexington Cemetery,KY,"Lexington-Fayette, KY",Lexington,Fayette County
