region_id,region_type,City,State,Metro Area,County
55038,city,Warren Township,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Somerset County
53440,city,Mount Pleasant,PA,"Pittsburgh, PA",Westmoreland County
35038,city,Arab,AL,"Albertville, AL",Marshall County
51448,city,Clementon,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County
44346,city,Browns Summit,NC,"Greensboro-High Point, NC",Guilford County
29637,city,Westwood,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County
36618,city,Hillsboro,MO,"St. Louis, MO-IL",Jefferson County
397619,city,Bordentown Township,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County
24269,city,Crete,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Will County
51777,city,Eagle Point,OR,"Medford, OR",Jackson County
40381,city,Plymouth Meeting,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County
42197,city,High Ridge,MO,"St. Louis, MO-IL",Jefferson County
3620,city,Bellevue,WI,"Green Bay, WI",Brown County
25408,city,King,NC,"Winston-Salem, NC",Stokes County
13033,city,North Reading,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County
41580,city,Waterville,ME,"Augusta-Waterville, ME",Kennebec County
27892,city,Westchester,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
37867,city,China Grove,NC,"Charlotte-Concord-Gastonia, NC-SC",Rowan County
39501,city,Longmeadow,MA,"Springfield, MA",Hampden County
27304,city,Suffield,CT,"Hartford-East Hartford-Middletown, CT",Hartford County
55625,city,Bellmore,NY,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County
398938,city,Exeter,NH,"Boston-Cambridge-Newton, MA-NH",Rockingham County
39569,city,Magnolia,AR,"Magnolia, AR",Columbia County
30426,city,Benson,NC,"Raleigh-Cary, NC",Johnston County
39704,city,Mc Farland,CA,"Bakersfield, CA",Kern County
11728,city,Greenwell Springs,LA,"Baton Rouge, LA",East Baton Rouge Parish
10751,city,Cedar Lake,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County
4508,city,Eaton Rapids,MI,"Lansing-East Lansing, MI",Eaton County
45576,city,Grimes,IA,"Des Moines-West Des Moines, IA",Polk County
55713,city,Galena,OH,"Columbus, OH",Delaware County
33511,city,Portsmouth,RI,"Providence-Warwick, RI-MA",Newport County
9324,city,Wynnewood,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County
24101,city,Clayton,MO,"St. Louis, MO-IL",Saint Louis County
18984,city,Leitchfield,KY,,Grayson County
25101,city,Hershey,PA,"Harrisburg-Carlisle, PA",Dauphin County
27686,city,Vidalia,GA,"Vidalia, GA",Toombs County
397319,city,Scituate,MA,"Boston-Cambridge-Newton, MA-NH",Plymouth County
47544,city,San Anselmo,CA,"San Francisco-Oakland-Berkeley, CA",Marin County
24891,city,Godfrey,IL,"St. Louis, MO-IL",Madison County
52096,city,Fowlerville,MI,"Detroit-Warren-Dearborn, MI",Livingston County
41334,city,Union City,TN,"Union City, TN",Obion County
18007,city,Espanola,NM,"Espa-Â¦ola, NM",Rio Arriba County
36234,city,San Elizario,TX,"El Paso, TX",El Paso County
22865,city,Souderton,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County
397680,city,Gaines,MI,"Grand Rapids-Kentwood, MI",Kent County
46216,city,Lemay,MO,"St. Louis, MO-IL",Saint Louis County
41932,city,Ashland City,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Cheatham County
39426,city,Lihue,HI,"Kapaa, HI",Kauai County
25993,city,Morrow,OH,"Cincinnati, OH-KY-IN",Warren County
26595,city,Portage,WI,"Madison, WI",Columbia County
398734,city,Mukwonago,WI,"Milwaukee-Waukesha, WI",Waukesha County
51713,city,Dexter,MI,"Ann Arbor, MI",Washtenaw County
6529,city,Plano,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Kendall County
194103,city,Croton-on-Hudson,NY,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County
19663,city,North East,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cecil County
35162,city,Brazoria,TX,"Houston-The Woodlands-Sugar Land, TX",Brazoria County
47039,city,Pearl River,NY,"New York-Newark-Jersey City, NY-NJ-PA",Rockland County
398335,city,Northborough,MA,"Worcester, MA-CT",Worcester County
29357,city,Windham,NH,"Boston-Cambridge-Newton, MA-NH",Rockingham County
18955,city,Larchmont,NY,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County
17622,city,Crest Hill,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Will County
399082,city,Colchester,CT,"Norwich-New London, CT",New London County
46137,city,Lakeway,TX,"Austin-Round Rock-Georgetown, TX",Travis County
28620,city,Hugo,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Washington County
21839,city,Fruita,CO,"Grand Junction, CO",Mesa County
56234,city,New Carlisle,OH,"Springfield, OH",Clark County
25159,city,Hollidaysburg,PA,"Altoona, PA",Blair County
33280,city,Ottawa,KS,"Ottawa, KS",Franklin County
23592,city,Bangor,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County
48660,city,Cortez,CO,,Montezuma County
44188,city,Blackshear,GA,"Waycross, GA",Pierce County
38599,city,Franklinton,NC,"Raleigh-Cary, NC",Franklin County
26192,city,North Myrtle Beach,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County
7906,city,White Center,WA,"Seattle-Tacoma-Bellevue, WA",King County
25465,city,Lake Butler,FL,"Lake City, FL",Union County
38988,city,Highland,IL,"St. Louis, MO-IL",Madison County
398578,city,Durham,NH,"Boston-Cambridge-Newton, MA-NH",Strafford County
23637,city,Beaver,PA,"Pittsburgh, PA",Beaver County
35421,city,Egg Harbor City,NJ,"Atlantic City-Hammonton, NJ",Atlantic County
43450,city,Plain City,OH,"Columbus, OH",Madison County
49904,city,Van Wert,OH,"Van Wert, OH",Van Wert County
397477,city,Grafton,WI,"Milwaukee-Waukesha, WI",Ozaukee County
10575,city,Broussard,LA,"Lafayette, LA",Lafayette Parish
7471,city,Trinity,NC,"Greensboro-High Point, NC",Randolph County
55220,city,Willowbrook,IL,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County
399115,city,Tiverton,RI,"Providence-Warwick, RI-MA",Newport County
9355,city,Winton,CA,"Merced, CA",Merced County
52071,city,Fort Lupton,CO,"Greeley, CO",Weld County
35236,city,Budd Lake,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Morris County
15797,city,Middle Island,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County
47961,city,Tenafly,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County
37707,city,Camden,AR,"Camden, AR",Ouachita County
20280,city,Ruther Glen,VA,,Caroline County
8935,city,Parlier,CA,"Fresno, CA",Fresno County
826185,city,Massena,NY,"Ogdensburg-Massena, NY",Saint Lawrence County
12589,city,Martin,TN,"Martin, TN",Weakley County
12557,city,Marcus Hook,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County
10057,city,Alamosa,CO,,Alamosa County
56776,city,Skiatook,OK,"Tulsa, OK",Osage County
25556,city,Leonardtown,MD,"California-Lexington Park, MD",Saint Marys County
40816,city,Seekonk,MA,"Providence-Warwick, RI-MA",Bristol County
6635,city,Pryor,OK,,Mayes County
25537,city,Ledyard,CT,"Norwich-New London, CT",New London County
5513,city,Lake Villa,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County
15237,city,La Palma,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County
3455,city,Asbury Park,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County
4243,city,Creedmoor,NC,"Durham-Chapel Hill, NC",Granville County
12896,city,Myerstown,PA,"Lebanon, PA",Lebanon County
21021,city,Vail,AZ,"Tucson, AZ",Pima County
398522,city,Delafield,WI,"Milwaukee-Waukesha, WI",Waukesha County
55732,city,Gambrills,MD,"Baltimore-Columbia-Towson, MD",Anne Arundel County
32735,city,Mastic,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County
8631,city,Laurel,DE,"Salisbury, MD-DE",Sussex County
26173,city,North Bend,WA,"Seattle-Tacoma-Bellevue, WA",King County
3753,city,Boonville,IN,"Evansville, IN-KY",Warrick County
46720,city,New Holland,PA,"Lancaster, PA",Lancaster County
168163,city,Northview,MI,"Grand Rapids-Kentwood, MI",Kent County
49424,city,Lowell,AR,"Fayetteville-Springdale-Rogers, AR",Benton County
26165,city,Norridge,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
19486,city,Mount Clemens,MI,"Detroit-Warren-Dearborn, MI",Macomb County
37392,city,Berkley,MI,"Detroit-Warren-Dearborn, MI",Oakland County
49869,city,Williamston,NC,,Martin County
30254,city,Arkadelphia,AR,"Arkadelphia, AR",Clark County
31988,city,Hazel Park,MI,"Detroit-Warren-Dearborn, MI",Oakland County
395416,city,Locust Grove,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Orange County
27104,city,Signal Mountain,TN,"Chattanooga, TN-GA",Sequatchie County
826182,city,Potsdam,NY,"Ogdensburg-Massena, NY",Saint Lawrence County
14554,city,West Haven,UT,"Ogden-Clearfield, UT",Weber County
52110,city,Franklin,PA,"Oil City, PA",Venango County
41849,city,Birdsboro,PA,"Reading, PA",Berks County
34058,city,South Ogden,UT,"Ogden-Clearfield, UT",Weber County
398847,city,Clinton,MA,"Worcester, MA-CT",Worcester County
41699,city,Whitman,MA,"Boston-Cambridge-Newton, MA-NH",Plymouth County
10863,city,Clifton,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County
54070,city,Raynham,MA,"Providence-Warwick, RI-MA",Bristol County
34646,city,Walton,KY,"Cincinnati, OH-KY-IN",Boone County
54440,city,Smithfield,RI,"Providence-Warwick, RI-MA",Providence County
30892,city,Church Hill,TN,"Kingsport-Bristol, TN-VA",Hawkins County
12119,city,Jennings,MO,"St. Louis, MO-IL",Saint Louis County
397357,city,Belchertown,MA,"Springfield, MA",Hampshire County
30441,city,Bessemer City,NC,"Charlotte-Concord-Gastonia, NC-SC",Gaston County
38899,city,Harper Woods,MI,"Detroit-Warren-Dearborn, MI",Wayne County
39029,city,Holmen,WI,"La Crosse-Onalaska, WI-MN",La Crosse County
5625,city,Liberty,SC,"Greenville-Anderson, SC",Pickens County
398120,city,Hooksett,NH,"Concord, NH",Merrimack County
41690,city,White House,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Robertson County
15244,city,Ellwood City,PA,"New Castle, PA",Lawrence County
33145,city,North Chicago,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County
41854,city,Carmel-by-the-Sea,CA,"Salinas, CA",Monterey County
26533,city,Plainfield,CT,"Worcester, MA-CT",Windham County
25109,city,Hickory Hills,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
51095,city,Boulder City,NV,"Las Vegas-Henderson-Paradise, NV",Clark County
18427,city,Haddonfield,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County
29446,city,Woodland,WA,"Longview, WA",Cowlitz County
50142,city,Spanish Fort,AL,"Daphne-Fairhope-Foley, AL",Baldwin County
398429,city,Hampton,NH,"Boston-Cambridge-Newton, MA-NH",Rockingham County
12252,city,Lafayette,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Macon County
21524,city,Bogart,GA,"Athens-Clarke County, GA",Oconee County
34189,city,Superior,MI,"Ann Arbor, MI",Washtenaw County
21971,city,Hubbard,OH,"Youngstown-Warren-Boardman, OH-PA",Trumbull County
27939,city,Whitmore Lake,MI,"Ann Arbor, MI",Washtenaw County
399076,city,Whitewater,WI,"Whitewater, WI",Walworth County
34685,city,Waunakee,WI,"Madison, WI",Dane County
12976,city,Newport,KY,"Cincinnati, OH-KY-IN",Campbell County
6679,city,Ramsey,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County
31960,city,Harrisonville,MO,"Kansas City, MO-KS",Cass County
19349,city,Middlefield,OH,"Cleveland-Elyria, OH",Geauga County
21934,city,Glens Falls,NY,"Glens Falls, NY",Warren County
12238,city,La Grange,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
4632,city,Exeter,CA,"Visalia, CA",Tulare County
37964,city,College Park,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County
49769,city,Long Valley,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Morris County
4727,city,Fleetwood,PA,"Reading, PA",Berks County
52061,city,Fort Bragg,CA,"Ukiah, CA",Mendocino County
17735,city,Deer Park,WA,"Spokane-Spokane Valley, WA",Spokane County
45785,city,Holliston,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County
12167,city,Kearney,MO,"Kansas City, MO-KS",Clay County
14849,city,Country Club Hills,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
53126,city,Manassas Park,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Manassas Park City
18065,city,Fairview,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County
45977,city,Junction City,OR,"Eugene-Springfield, OR",Lane County
36879,city,Ogdensburg,NY,"Ogdensburg-Massena, NY",Saint Lawrence County
37845,city,Chelsea,AL,"Birmingham-Hoover, AL",Shelby County
38474,city,Fairhaven,MA,"Providence-Warwick, RI-MA",Bristol County
125563,city,Opa-locka,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County
17484,city,Clinton,SC,"Greenville-Anderson, SC",Laurens County
5741,city,Lyons,GA,"Vidalia, GA",Toombs County
25026,city,Hanover,MA,"Boston-Cambridge-Newton, MA-NH",Plymouth County
31648,city,Fraser,MI,"Detroit-Warren-Dearborn, MI",Macomb County
14803,city,Cottonwood,CA,"Red Bluff, CA",Tehama County
19356,city,Middleville,MI,,Barry County
31083,city,Coweta,OK,"Tulsa, OK",Wagoner County
33660,city,Ridgeland,SC,"Hilton Head Island-Bluffton, SC",Jasper County
10836,city,Clark,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Union County
31213,city,Dennis,MA,"Barnstable Town, MA",Barnstable County
32730,city,Mashpee,MA,"Barnstable Town, MA",Barnstable County
35562,city,Huntingtown,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Calvert County
6390,city,Palos Heights,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
397324,city,Delavan,WI,"Whitewater, WI",Walworth County
15479,city,Hartwell,GA,,Hart County
23891,city,Burnsville,NC,,Yancey County
397747,city,Wilbraham,MA,"Springfield, MA",Hampden County
6907,city,Sallisaw,OK,"Fort Smith, AR-OK",Sequoyah County
27960,city,Willits,CA,"Ukiah, CA",Mendocino County
30385,city,Bedford,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County
9706,city,Bryan,OH,"Defiance, OH",Williams County
45441,city,Girard,OH,"Youngstown-Warren-Boardman, OH-PA",Trumbull County
31653,city,Freeland,MI,"Saginaw, MI",Saginaw County
251873,city,Sedro-Woolley,WA,"Mount Vernon-Anacortes, WA",Skagit County
11475,city,Forest Park,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
11667,city,Grand Bay,AL,"Mobile, AL",Mobile County
25874,city,Mexico,MO,"Mexico, MO",Audrain County
26484,city,Piedmont,AL,"Anniston-Oxford, AL",Cherokee County
22276,city,Robbinsdale,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County
3796,city,Bremen,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Haralson County
53300,city,Middlesex,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County
126611,city,West Park,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County
397718,city,Bennington,VT,"Bennington, VT",Bennington County
24182,city,Concord,OH,"Cleveland-Elyria, OH",Lake County
22081,city,Firebaugh,CA,"Fresno, CA",Fresno County
26739,city,Rex,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Clayton County
31516,city,Fairview Heights,IL,"St. Louis, MO-IL",Saint Clair County
7811,city,Welby,CO,"Denver-Aurora-Lakewood, CO",Adams County
46342,city,Luling,LA,"New Orleans-Metairie, LA",Saint Charles Parish
32933,city,Monticello,AR,"Pine Bluff, AR",Drew County
14169,city,Town and Country,MO,"St. Louis, MO-IL",Saint Louis County
3634,city,Bennington,NE,"Omaha-Council Bluffs, NE-IA",Douglas County
38623,city,Fruitland Park,FL,"Orlando-Kissimmee-Sanford, FL",Lake County
5802,city,Marblehead,MA,"Boston-Cambridge-Newton, MA-NH",Essex County
47532,city,Salem,WI,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha County
30145,city,Alamo,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County
25763,city,Marshall,MI,"Battle Creek, MI",Calhoun County
19562,city,Nesconset,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County
31870,city,Greenwood,AR,"Fort Smith, AR-OK",Sebastian County
12678,city,Mena,AR,,Polk County
6877,city,Saddle Brook,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County
27777,city,Warrior,AL,"Birmingham-Hoover, AL",Jefferson County
37287,city,Barrington,RI,"Providence-Warwick, RI-MA",Bristol County
17685,city,Damascus,OR,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County
17859,city,East Bridgewater,MA,"Boston-Cambridge-Newton, MA-NH",Plymouth County
36409,city,Warrenville,IL,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County
4287,city,Cutlerville,MI,"Grand Rapids-Kentwood, MI",Kent County
42724,city,New Palestine,IN,"Indianapolis-Carmel-Anderson, IN",Hancock County
57088,city,Chelsea,MI,"Ann Arbor, MI",Washtenaw County
6312,city,Olive Hill,KY,"Huntington-Ashland, WV-KY-OH",Carter County
36612,city,Amherst,OH,"Cleveland-Elyria, OH",Lorain County
36493,city,Russellville,KY,,Logan County
399068,city,Lisbon,WI,"Milwaukee-Waukesha, WI",Waukesha County
4886,city,Gibsonville,NC,"Greensboro-High Point, NC",Guilford County
33300,city,Pacific Grove,CA,"Salinas, CA",Monterey County
5474,city,Lady Lake,FL,"Orlando-Kissimmee-Sanford, FL",Lake County
31529,city,Fallston,MD,"Baltimore-Columbia-Towson, MD",Harford County
32462,city,Lebanon,NH,"Lebanon, NH-VT",Grafton County
16581,city,Pleasant Hill,MO,"Kansas City, MO-KS",Cass County
18309,city,Globe,AZ,"Payson, AZ",Gila County
3312,city,Adairsville,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Bartow County
398947,city,Duxbury,MA,"Boston-Cambridge-Newton, MA-NH",Plymouth County
5415,city,Key Biscayne,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County
26894,city,Safety Harbor,FL,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County
11899,city,Highland,NY,"Kingston, NY",Ulster County
43078,city,Verona,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Essex County
55665,city,Hazlehurst,GA,,Jeff Davis County
5654,city,Little Falls,MN,,Morrison County
24357,city,Delta,CO,"Montrose, CO",Delta County
14697,city,Wood Dale,IL,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County
19768,city,Orange,CT,"New Haven-Milford, CT",New Haven County
13829,city,Short Hills,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Essex County
18451,city,Hampton Bays,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County
37554,city,Brecksville,OH,"Cleveland-Elyria, OH",Cuyahoga County
22847,city,Weddington,NC,"Charlotte-Concord-Gastonia, NC-SC",Union County
7804,city,Weatherford,OK,"Weatherford, OK",Custer County
50992,city,Bethlehem,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Barrow County
28856,city,Monticello,IN,"Lafayette-West Lafayette, IN",White County
54345,city,Scotts Valley,CA,"Santa Cruz-Watsonville, CA",Santa Cruz County
50762,city,Arlington,TN,"Memphis, TN-MS-AR",Shelby County
43268,city,Sorrento,FL,"Orlando-Kissimmee-Sanford, FL",Lake County
20177,city,Rifle,CO,"Glenwood Springs, CO",Rio Blanco County
18383,city,Greendale,WI,"Milwaukee-Waukesha, WI",Milwaukee County
14340,city,Uxbridge,MA,"Worcester, MA-CT",Worcester County
54064,city,Rantoul,IL,"Champaign-Urbana, IL",Champaign County
31882,city,Grove,OK,,Delaware County
49397,city,Harvard,IL,"Chicago-Naperville-Elgin, IL-IN-WI",McHenry County
57127,city,Brandywine,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County
5745,city,Macclenny,FL,"Jacksonville, FL",Baker County
7920,city,Whitefish Bay,WI,"Milwaukee-Waukesha, WI",Milwaukee County
10318,city,Beech Grove,IN,"Indianapolis-Carmel-Anderson, IN",Marion County
7666,city,Valley Springs,CA,,Calaveras County
52003,city,Federal Heights,CO,"Denver-Aurora-Lakewood, CO",Adams County
21744,city,Colville,WA,"Spokane-Spokane Valley, WA",Stevens County
34857,city,Willowick,OH,"Cleveland-Elyria, OH",Lake County
30930,city,Clearfield,PA,"DuBois, PA",Clearfield County
12001,city,Hudson Falls,NY,"Glens Falls, NY",Washington County
18173,city,Fortuna,CA,"Eureka-Arcata, CA",Humboldt County
24202,city,Coopersburg,PA,"Allentown-Bethlehem-Easton, PA-NJ",Lehigh County
21778,city,Hawaiian Gardens,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
7677,city,Vermilion,OH,"Sandusky, OH",Erie County
52820,city,La Feria,TX,"Brownsville-Harlingen, TX",Cameron County
50689,city,Allouez,WI,"Green Bay, WI",Brown County
26465,city,Perry Hall,MD,"Baltimore-Columbia-Towson, MD",Baltimore County
33370,city,Pelham,NH,"Manchester-Nashua, NH",Hillsborough County
243607,city,Fort Hunt,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County
27218,city,Spring Grove,PA,"York-Hanover, PA",York County
21181,city,Wayland,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County
8823,city,Lyndhurst,OH,"Cleveland-Elyria, OH",Cuyahoga County
